9, 8, 12, 326
9, 8, 13, 293
9, 8, 14, 168
9, 8, 15, 73
9, 8, 16, 7
9, 8, 25, 23
9, 8, 26, 25
9, 9, 12, 9
10, 8, 12, 153
10, 8, 13, 167
10, 8, 14, 299
10, 8, 15, 397
10, 8, 16, 453
10, 8, 17, 461
10, 8, 18, 472
10, 8, 19, 459
10, 8, 20, 471
10, 8, 21, 459
10, 8, 22, 400
10, 8, 23, 406
10, 8, 24, 431
10, 8, 25, 500
10, 8, 26, 214
10, 9, 11, 7
10, 9, 12, 479
10, 9, 13, 493
10, 9, 14, 537
10, 9, 15, 541
10, 9, 16, 515
10, 9, 17, 526
10, 9, 18, 538
10, 9, 19, 524
10, 9, 20, 542
10, 9, 21, 539
10, 9, 22, 468
10, 9, 23, 488
10, 9, 24, 494
10, 9, 25, 547
10, 9, 26, 233
10, 10, 11, 104
10, 10, 12, 641
10, 10, 13, 603
10, 10, 14, 539
10, 10, 15, 512
10, 10, 16, 454
10, 10, 17, 417
10, 10, 18, 380
10, 10, 19, 348
10, 10, 20, 294
10, 10, 21, 235
10, 10, 22, 234
10, 10, 23, 296
10, 10, 24, 380
10, 10, 25, 519
10, 10, 26, 152
10, 11, 8, 7
10, 11, 9, 22
10, 11, 10, 7
10, 11, 11, 13
10, 11, 12, 5
10, 11, 13, 4
10, 12, 7, 261
10, 12, 8, 573
10, 12, 9, 525
10, 12, 10, 68
10, 13, 7, 155
10, 13, 8, 239
10, 13, 9, 184
10, 14, 7, 6
10, 14, 9, 5
11, 9, 25, 10
11, 9, 26, 15
11, 10, 10, 130
11, 10, 11, 599
11, 10, 12, 714
11, 10, 13, 725
11, 10, 14, 742
11, 10, 15, 752
11, 10, 16, 749
11, 10, 17, 785
11, 10, 18, 883
11, 10, 19, 884
11, 10, 20, 913
11, 10, 21, 904
11, 10, 22, 924
11, 10, 23, 925
11, 10, 24, 925
11, 10, 25, 940
11, 10, 26, 361
11, 11, 9, 5
11, 11, 10, 310
11, 11, 11, 8
11, 11, 18, 4
11, 11, 25, 6
11, 12, 7, 8
11, 12, 8, 22
11, 12, 9, 67
11, 12, 10, 549
11, 13, 7, 269
11, 13, 8, 386
11, 13, 9, 512
11, 13, 10, 503
11, 14, 7, 528
11, 14, 8, 702
11, 14, 9, 739
11, 14, 10, 387
11, 15, 7, 582
11, 15, 8, 680
11, 15, 9, 699
11, 15, 10, 427
11, 16, 7, 562
11, 16, 8, 657
11, 16, 9, 651
11, 16, 10, 460
11, 17, 6, 22
11, 17, 7, 224
11, 17, 8, 216
11, 17, 9, 165
11, 17, 10, 60
11, 18, 6, 7
11, 18, 7, 14
11, 18, 8, 11
12, 10, 10, 450
12, 10, 11, 588
12, 10, 12, 610
12, 10, 13, 673
12, 10, 14, 678
12, 10, 15, 675
12, 10, 16, 707
12, 10, 17, 805
12, 10, 18, 844
12, 10, 19, 841
12, 10, 20, 846
12, 10, 21, 850
12, 10, 22, 852
12, 10, 23, 859
12, 10, 24, 863
12, 10, 25, 864
12, 10, 26, 390
12, 11, 10, 579
12, 12, 10, 589
12, 13, 8, 4
12, 13, 10, 577
12, 14, 7, 13
12, 14, 10, 524
12, 15, 7, 5
12, 15, 10, 473
12, 15, 11, 118
12, 16, 6, 4
12, 16, 7, 39
12, 16, 8, 50
12, 16, 9, 58
12, 16, 10, 296
12, 16, 11, 511
12, 17, 6, 21
12, 17, 7, 471
12, 17, 8, 508
12, 17, 9, 558
12, 17, 10, 723
12, 17, 11, 510
12, 18, 6, 52
12, 18, 7, 768
12, 18, 8, 714
12, 18, 9, 723
12, 18, 10, 907
12, 18, 11, 160
12, 19, 6, 14
12, 19, 7, 740
12, 19, 8, 710
12, 19, 9, 796
12, 19, 10, 456
12, 20, 7, 581
12, 20, 8, 681
12, 20, 9, 592
12, 20, 10, 5
12, 21, 7, 165
12, 21, 8, 281
12, 21, 9, 122
13, 9, 11, 37
13, 9, 12, 38
13, 9, 13, 33
13, 9, 14, 41
13, 9, 15, 28
13, 9, 16, 31
13, 9, 17, 18
13, 9, 18, 24
13, 9, 19, 14
13, 9, 20, 15
13, 9, 21, 15
13, 9, 22, 6
13, 9, 23, 9
13, 9, 24, 17
13, 9, 25, 20
13, 9, 26, 54
13, 10, 10, 669
13, 10, 11, 549
13, 10, 12, 509
13, 10, 13, 560
13, 10, 14, 644
13, 10, 15, 716
13, 10, 16, 793
13, 10, 17, 819
13, 10, 18, 790
13, 10, 19, 831
13, 10, 20, 825
13, 10, 21, 828
13, 10, 22, 844
13, 10, 23, 837
13, 10, 24, 844
13, 10, 25, 846
13, 10, 26, 445
13, 11, 9, 6
13, 11, 10, 499
13, 12, 10, 486
13, 13, 10, 555
13, 14, 10, 482
13, 15, 10, 153
13, 15, 11, 384
13, 16, 11, 614
13, 17, 11, 725
13, 18, 10, 213
13, 18, 11, 599
13, 19, 9, 8
13, 19, 10, 974
13, 20, 7, 27
13, 20, 8, 33
13, 20, 9, 430
13, 20, 10, 501
13, 21, 7, 207
13, 21, 8, 506
13, 21, 9, 1020
13, 21, 10, 95
13, 22, 7, 50
13, 22, 8, 673
13, 22, 9, 830
13, 22, 10, 6
13, 23, 8, 412
13, 23, 9, 621
14, 9, 10, 92
14, 9, 11, 464
14, 9, 12, 485
14, 9, 13, 567
14, 9, 14, 623
14, 9, 15, 674
14, 9, 16, 688
14, 9, 17, 695
14, 9, 18, 678
14, 9, 19, 668
14, 9, 20, 667
14, 9, 21, 668
14, 9, 22, 668
14, 9, 23, 677
14, 9, 24, 703
14, 9, 25, 730
14, 9, 26, 515
14, 10, 10, 760
14, 10, 11, 115
14, 10, 12, 82
14, 10, 13, 78
14, 10, 14, 102
14, 10, 15, 139
14, 10, 16, 146
14, 10, 17, 140
14, 10, 18, 165
14, 10, 19, 161
14, 10, 20, 178
14, 10, 21, 185
14, 10, 22, 186
14, 10, 23, 199
14, 10, 24, 170
14, 10, 25, 153
14, 10, 26, 73
14, 11, 10, 424
14, 12, 10, 376
14, 12, 11, 13
14, 13, 10, 521
14, 13, 11, 6
14, 13, 12, 5
14, 14, 10, 346
14, 14, 11, 109
14, 15, 10, 6
14, 15, 11, 558
14, 16, 11, 594
14, 17, 11, 692
14, 18, 10, 211
14, 18, 11, 634
14, 19, 10, 994
14, 20, 9, 220
14, 20, 10, 585
14, 21, 9, 573
14, 21, 10, 237
14, 22, 9, 686
14, 22, 10, 42
14, 23, 9, 739
14, 23, 10, 52
15, 8, 10, 6
15, 8, 26, 10
15, 9, 10, 350
15, 9, 11, 608
15, 9, 12, 700
15, 9, 13, 736
15, 9, 14, 727
15, 9, 15, 779
15, 9, 16, 827
15, 9, 17, 851
15, 9, 18, 859
15, 9, 19, 845
15, 9, 20, 840
15, 9, 21, 822
15, 9, 22, 825
15, 9, 23, 829
15, 9, 24, 820
15, 9, 25, 813
15, 9, 26, 671
15, 10, 10, 758
15, 10, 11, 5
15, 11, 10, 668
15, 12, 10, 594
15, 13, 10, 479
15, 14, 10, 162
15, 14, 11, 303
15, 15, 11, 542
15, 16, 11, 601
15, 17, 11, 743
15, 18, 10, 280
15, 18, 11, 577
15, 19, 9, 11
15, 19, 10, 958
15, 20, 9, 607
15, 20, 10, 223
15, 21, 8, 47
15, 21, 9, 827
15, 21, 10, 32
15, 22, 9, 915
15, 22, 10, 4
15, 23, 9, 555
15, 23, 10, 49
16, 8, 10, 9
16, 8, 11, 223
16, 8, 12, 278
16, 8, 13, 223
16, 8, 14, 150
16, 8, 15, 139
16, 8, 16, 142
16, 8, 17, 133
16, 8, 18, 150
16, 8, 19, 150
16, 8, 20, 141
16, 8, 21, 141
16, 8, 22, 148
16, 8, 23, 149
16, 8, 24, 153
16, 8, 25, 178
16, 8, 26, 230
16, 8, 27, 12
16, 9, 9, 8
16, 9, 10, 221
16, 9, 11, 345
16, 9, 12, 456
16, 9, 13, 501
16, 9, 14, 592
16, 9, 15, 587
16, 9, 16, 583
16, 9, 17, 611
16, 9, 18, 653
16, 9, 19, 659
16, 9, 20, 693
16, 9, 21, 695
16, 9, 22, 695
16, 9, 23, 699
16, 9, 24, 691
16, 9, 25, 686
16, 9, 26, 587
16, 9, 27, 15
16, 10, 9, 7
16, 10, 10, 651
16, 11, 4, 4
16, 11, 10, 711
16, 12, 10, 706
16, 13, 10, 494
16, 13, 11, 17
16, 14, 10, 21
16, 14, 11, 464
16, 15, 6, 6
16, 15, 11, 579
16, 16, 11, 593
16, 17, 11, 724
16, 18, 10, 383
16, 18, 11, 529
16, 19, 9, 140
16, 19, 10, 896
16, 20, 9, 794
16, 20, 10, 116
16, 21, 8, 15
16, 21, 9, 86
16, 21, 10, 13
16, 21, 11, 6
16, 22, 8, 14
16, 22, 9, 534
16, 22, 10, 9
16, 22, 11, 4
16, 23, 9, 389
16, 23, 10, 53
17, 8, 11, 304
17, 8, 12, 698
17, 8, 13, 713
17, 8, 14, 715
17, 8, 15, 726
17, 8, 16, 724
17, 8, 17, 738
17, 8, 18, 741
17, 8, 19, 802
17, 8, 20, 817
17, 8, 21, 835
17, 8, 22, 819
17, 8, 23, 829
17, 8, 24, 838
17, 8, 25, 841
17, 8, 26, 906
17, 8, 27, 71
17, 9, 14, 5
17, 9, 15, 4
17, 9, 16, 7
17, 9, 17, 7
17, 9, 18, 9
17, 9, 19, 9
17, 9, 20, 11
17, 9, 21, 17
17, 9, 22, 18
17, 9, 23, 18
17, 9, 24, 20
17, 9, 25, 14
17, 10, 5, 25
17, 10, 6, 168
17, 10, 7, 217
17, 10, 8, 251
17, 10, 9, 278
17, 10, 10, 62
17, 10, 18, 7
17, 11, 5, 87
17, 11, 6, 262
17, 11, 7, 449
17, 11, 8, 502
17, 11, 9, 602
17, 11, 10, 210
17, 11, 18, 5
17, 12, 5, 37
17, 12, 6, 6
17, 12, 7, 95
17, 12, 8, 341
17, 12, 9, 585
17, 12, 10, 394
17, 13, 5, 23
17, 13, 8, 13
17, 13, 9, 212
17, 13, 10, 659
17, 13, 11, 25
17, 14, 5, 4
17, 14, 9, 5
17, 14, 10, 195
17, 14, 11, 430
17, 15, 8, 11
17, 15, 9, 10
17, 15, 11, 544
17, 16, 7, 5
17, 16, 8, 9
17, 16, 11, 622
17, 17, 8, 4
17, 17, 11, 799
17, 18, 10, 528
17, 18, 11, 422
17, 19, 9, 302
17, 19, 10, 679
17, 20, 9, 887
17, 20, 10, 19
17, 21, 9, 609
17, 21, 10, 10
17, 22, 9, 847
17, 22, 10, 22
17, 23, 9, 111
17, 23, 10, 21
18, 8, 11, 193
18, 8, 12, 709
18, 8, 13, 709
18, 8, 14, 726
18, 8, 15, 733
18, 8, 16, 726
18, 8, 17, 730
18, 8, 18, 740
18, 8, 19, 743
18, 8, 20, 790
18, 8, 21, 832
18, 8, 22, 837
18, 8, 23, 855
18, 8, 24, 847
18, 8, 25, 862
18, 8, 26, 875
