10, 15, 22, 96
10, 15, 23, 294
10, 16, 8, 26
10, 16, 9, 781
10, 16, 10, 801
10, 16, 11, 605
10, 16, 12, 54
10, 16, 13, 355
10, 16, 14, 8
10, 16, 15, 610
10, 16, 16, 606
10, 16, 17, 771
10, 16, 18, 20
10, 16, 19, 423
10, 16, 20, 853
10, 16, 21, 805
10, 16, 22, 810
10, 16, 23, 159
10, 17, 13, 375
10, 17, 14, 372
10, 17, 15, 381
10, 17, 16, 13
10, 17, 17, 5
10, 17, 20, 71
10, 17, 21, 10
10, 18, 13, 26
10, 18, 14, 397
10, 18, 15, 80
11, 11, 7, 89
11, 11, 8, 22
11, 11, 23, 6
11, 11, 24, 99
11, 12, 7, 273
11, 12, 8, 76
11, 12, 23, 69
11, 12, 24, 336
11, 13, 7, 126
11, 13, 8, 229
11, 13, 23, 118
11, 13, 24, 273
11, 14, 7, 11
11, 14, 8, 189
11, 14, 14, 24
11, 14, 17, 4
11, 14, 23, 105
11, 14, 24, 265
11, 15, 7, 5
11, 15, 8, 278
11, 15, 9, 12
11, 15, 10, 49
11, 15, 11, 34
11, 15, 12, 5
11, 15, 13, 11
11, 15, 14, 226
11, 15, 17, 164
11, 15, 18, 4
11, 15, 19, 93
11, 15, 23, 212
11, 15, 24, 187
11, 16, 8, 521
11, 16, 9, 810
11, 16, 10, 758
11, 16, 11, 67
11, 16, 13, 40
11, 16, 14, 729
11, 16, 15, 568
11, 16, 16, 784
11, 16, 17, 659
11, 16, 19, 763
11, 16, 20, 535
11, 16, 21, 804
11, 16, 22, 795
11, 16, 23, 577
11, 16, 24, 24
11, 17, 13, 19
11, 17, 14, 327
11, 17, 15, 40
11, 17, 16, 10
11, 17, 19, 7
11, 17, 20, 261
11, 17, 21, 28
11, 18, 14, 40
12, 11, 6, 25
12, 11, 7, 119
12, 11, 24, 83
12, 12, 6, 64
12, 12, 7, 364
12, 12, 24, 304
12, 13, 6, 21
12, 13, 7, 413
12, 13, 8, 37
12, 13, 23, 22
12, 13, 24, 313
12, 14, 6, 5
12, 14, 7, 341
12, 14, 13, 61
12, 14, 14, 93
12, 14, 15, 111
12, 14, 16, 109
12, 14, 17, 49
12, 14, 18, 14
12, 14, 23, 4
12, 14, 24, 153
12, 15, 7, 342
12, 15, 8, 90
12, 15, 10, 53
12, 15, 11, 6
12, 15, 12, 10
12, 15, 13, 197
12, 15, 14, 214
12, 15, 15, 318
12, 15, 16, 296
12, 15, 17, 196
12, 15, 18, 201
12, 15, 19, 94
12, 15, 20, 51
12, 15, 21, 10
12, 15, 23, 73
12, 15, 24, 200
12, 16, 7, 154
12, 16, 8, 634
12, 16, 9, 738
12, 16, 10, 331
12, 16, 13, 209
12, 16, 14, 650
12, 16, 15, 646
12, 16, 16, 698
12, 16, 17, 853
12, 16, 18, 721
12, 16, 19, 779
12, 16, 20, 804
12, 16, 21, 740
12, 16, 22, 786
12, 16, 23, 749
12, 16, 24, 84
12, 17, 9, 4
12, 17, 15, 4
12, 17, 16, 22
12, 17, 17, 12
12, 17, 18, 40
12, 17, 19, 15
12, 17, 20, 60
12, 18, 7, 5
13, 11, 6, 133
13, 11, 24, 32
13, 11, 25, 78
13, 12, 6, 428
13, 12, 24, 128
13, 12, 25, 321
13, 13, 6, 517
13, 13, 7, 52
13, 13, 13, 7
13, 13, 24, 150
13, 13, 25, 303
13, 14, 6, 212
13, 14, 7, 131
13, 14, 12, 12
13, 14, 13, 134
13, 14, 14, 121
13, 14, 16, 5
13, 14, 17, 114
13, 14, 18, 59
13, 14, 19, 16
13, 14, 24, 156
13, 14, 25, 274
13, 15, 7, 335
13, 15, 8, 5
13, 15, 9, 7
13, 15, 10, 54
13, 15, 12, 41
13, 15, 13, 389
13, 15, 14, 320
13, 15, 17, 282
13, 15, 18, 132
13, 15, 19, 231
13, 15, 20, 14
13, 15, 21, 79
13, 15, 24, 408
13, 15, 25, 59
13, 16, 7, 316
13, 16, 8, 625
13, 16, 9, 669
13, 16, 10, 237
13, 16, 11, 8
13, 16, 12, 26
13, 16, 13, 810
13, 16, 14, 434
13, 16, 17, 244
13, 16, 18, 849
13, 16, 19, 343
13, 16, 20, 29
13, 16, 21, 655
13, 16, 22, 886
13, 16, 23, 767
13, 16, 24, 516
13, 17, 8, 14
13, 17, 9, 19
13, 17, 11, 6
13, 17, 13, 22
13, 17, 16, 5
13, 17, 17, 9
13, 17, 18, 10
13, 17, 19, 5
14, 11, 5, 82
14, 11, 6, 18
14, 11, 25, 42
14, 11, 26, 51
14, 12, 5, 202
14, 12, 6, 123
14, 12, 7, 12
14, 12, 25, 173
14, 12, 26, 199
14, 13, 5, 48
14, 13, 6, 336
14, 13, 7, 204
14, 13, 18, 6
14, 13, 24, 136
14, 13, 25, 379
14, 13, 26, 37
14, 14, 7, 25
14, 14, 12, 25
14, 14, 13, 113
14, 14, 17, 4
14, 14, 18, 145
14, 14, 24, 99
14, 14, 25, 137
14, 15, 7, 71
14, 15, 8, 25
14, 15, 10, 42
14, 15, 11, 91
14, 15, 12, 251
14, 15, 13, 292
14, 15, 18, 328
14, 15, 19, 141
14, 15, 20, 96
14, 15, 21, 54
14, 15, 24, 317
14, 15, 25, 34
14, 16, 7, 60
14, 16, 8, 597
14, 16, 9, 363
14, 16, 10, 584
14, 16, 11, 536
14, 16, 12, 636
14, 16, 13, 806
14, 16, 18, 664
14, 16, 19, 789
14, 16, 20, 711
14, 16, 21, 779
14, 16, 22, 769
14, 16, 23, 748
14, 16, 24, 372
14, 17, 8, 125
14, 17, 9, 603
14, 17, 10, 371
14, 17, 11, 7
14, 17, 13, 13
14, 17, 19, 4
14, 17, 21, 9
14, 17, 22, 22
14, 18, 8, 20
14, 18, 9, 219
14, 18, 10, 89
14, 19, 8, 5
15, 11, 5, 104
15, 11, 26, 88
15, 12, 5, 302
15, 12, 25, 64
15, 12, 26, 364
15, 13, 5, 197
15, 13, 6, 378
15, 13, 7, 238
15, 13, 8, 5
15, 13, 24, 218
15, 13, 25, 233
15, 13, 26, 159
15, 14, 5, 51
15, 14, 6, 55
15, 14, 7, 226
15, 14, 12, 12
15, 14, 13, 129
15, 14, 18, 131
15, 14, 19, 63
15, 14, 24, 135
15, 15, 5, 20
15, 15, 6, 7
15, 15, 7, 317
15, 15, 8, 14
15, 15, 10, 16
15, 15, 11, 86
15, 15, 12, 93
15, 15, 13, 321
15, 15, 18, 307
15, 15, 19, 353
15, 15, 20, 116
15, 15, 21, 90
15, 15, 24, 210
15, 16, 5, 17
15, 16, 6, 5
15, 16, 7, 266
15, 16, 8, 561
15, 16, 9, 331
15, 16, 10, 627
15, 16, 11, 634
15, 16, 12, 758
15, 16, 13, 812
15, 16, 18, 712
15, 16, 19, 493
15, 16, 20, 205
15, 16, 21, 530
15, 16, 22, 810
15, 16, 23, 687
15, 16, 24, 199
15, 17, 7, 10
15, 17, 8, 100
15, 17, 9, 705
15, 17, 10, 355
15, 17, 12, 12
15, 17, 13, 19
15, 17, 18, 17
15, 17, 20, 10
15, 17, 21, 10
15, 17, 22, 5
15, 18, 6, 6
15, 18, 8, 18
15, 18, 9, 168
15, 18, 10, 71
16, 11, 5, 104
16, 11, 26, 85
16, 12, 5, 317
16, 12, 26, 361
16, 13, 5, 318
16, 13, 6, 58
16, 13, 24, 119
16, 13, 25, 287
16, 13, 26, 388
16, 14, 5, 373
16, 14, 6, 190
16, 14, 7, 27
16, 14, 12, 11
16, 14, 13, 145
16, 14, 14, 148
16, 14, 17, 128
16, 14, 18, 104
16, 14, 19, 8
16, 14, 24, 159
16, 14, 25, 230
16, 14, 26, 185
16, 15, 5, 405
16, 15, 6, 305
16, 15, 7, 60
16, 15, 10, 73
16, 15, 12, 140
16, 15, 13, 138
16, 15, 14, 361
16, 15, 17, 269
16, 15, 18, 304
16, 15, 19, 100
16, 15, 20, 53
16, 15, 21, 83
16, 15, 23, 5
16, 15, 24, 226
16, 15, 25, 314
16, 15, 26, 195
16, 16, 5, 310
16, 16, 6, 321
16, 16, 7, 560
16, 16, 8, 492
16, 16, 9, 541
16, 16, 10, 558
16, 16, 11, 6
16, 16, 12, 441
16, 16, 13, 823
16, 16, 14, 450
16, 16, 17, 320
16, 16, 18, 901
16, 16, 19, 116
16, 16, 20, 209
16, 16, 21, 614
16, 16, 22, 806
16, 16, 23, 710
16, 16, 24, 540
16, 16, 25, 354
16, 16, 26, 176
16, 17, 5, 294
16, 17, 6, 496
16, 17, 7, 192
16, 17, 8, 11
16, 17, 9, 5
16, 17, 12, 21
16, 17, 13, 29
16, 17, 14, 18
16, 17, 18, 18
16, 17, 19, 4
16, 17, 23, 8
16, 17, 24, 13
16, 17, 25, 311
16, 17, 26, 199
16, 18, 5, 296
16, 18, 6, 515
16, 18, 25, 80
16, 18, 26, 122
16, 19, 5, 148
16, 19, 6, 320
16, 19, 26, 17
17, 11, 5, 53
17, 11, 6, 25
17, 11, 7, 50
17, 11, 24, 20
17, 11, 26, 87
17, 12, 5, 152
17, 12, 6, 69
17, 12, 7, 144
17, 12, 24, 64
17, 12, 25, 15
17, 12, 26, 343
17, 13, 5, 170
17, 13, 6, 50
17, 13, 7, 101
17, 13, 24, 53
17, 13, 25, 18
17, 13, 26, 345
17, 14, 5, 193
17, 14, 6, 53
17, 14, 7, 39
17, 14, 13, 77
17, 14, 14, 94
17, 14, 15, 120
17, 14, 16, 140
17, 14, 17, 116
17, 14, 18, 32
17, 14, 24, 6
17, 14, 25, 13
17, 14, 26, 346
17, 15, 5, 233
17, 15, 6, 48
17, 15, 7, 89
17, 15, 8, 18
17, 15, 10, 24
17, 15, 11, 34
17, 15, 12, 27
17, 15, 13, 240
17, 15, 14, 329
17, 15, 15, 304
17, 15, 16, 331
17, 15, 17, 314
17, 15, 18, 142
17, 15, 19, 128
17, 15, 20, 8
17, 15, 22, 99
17, 15, 23, 129
17, 15, 24, 178
17, 15, 26, 331
17, 16, 5, 211
17, 16, 6, 6
17, 16, 7, 465
17, 16, 8, 330
17, 16, 9, 606
17, 16, 10, 767
17, 16, 11, 153
17, 16, 12, 145
17, 16, 13, 373
17, 16, 14, 780
17, 16, 15, 779
17, 16, 16, 767
17, 16, 17, 829
17, 16, 18, 795
17, 16, 19, 673
17, 16, 20, 834
17, 16, 21, 851
17, 16, 22, 327
17, 16, 23, 176
17, 16, 24, 550
17, 16, 26, 343
17, 17, 5, 262
17, 17, 6, 110
17, 17, 7, 471
17, 17, 14, 11
17, 17, 15, 13
17, 17, 16, 16
17, 17, 17, 15
17, 17, 18, 16
17, 17, 19, 4
17, 17, 20, 13
17, 17, 21, 6
17, 17, 22, 11
17, 17, 23, 12
17, 17, 24, 288
17, 17, 25, 313
17, 17, 26, 334
17, 18, 5, 359
17, 18, 6, 452
17, 18, 7, 11
17, 18, 25, 443
17, 18, 26, 419
17, 19, 5, 292
17, 19, 6, 438
17, 19, 25, 180
17, 19, 26, 360
18, 11, 7, 76
18, 11, 8, 18
18, 11, 23, 26
18, 11, 24, 56
18, 11, 25, 10
18, 11, 26, 17
18, 12, 7, 170
18, 12, 8, 39
18, 12, 23, 47
18, 12, 24, 149
18, 12, 25, 33
18, 12, 26, 73
18, 13, 7, 125
18, 13, 8, 21
18, 13, 20, 4
18, 13, 24, 85
18, 13, 25, 44
18, 13, 26, 84
18, 13, 27, 4
18, 14, 6, 7
18, 14, 7, 130
18, 14, 8, 6
18, 14, 14, 13
18, 14, 15, 39
18, 14, 16, 45
18, 14, 17, 28
18, 14, 18, 5
18, 14, 23, 12
18, 14, 24, 15
18, 14, 25, 48
18, 14, 26, 93
18, 15, 7, 177
18, 15, 8, 110
18, 15, 11, 60
18, 15, 12, 11
18, 15, 14, 97
18, 15, 15, 267
18, 15, 16, 280
18, 15, 17, 96
18, 15, 18, 125
18, 15, 19, 31
18, 15, 22, 58
18, 15, 23, 209
18, 15, 24, 243
18, 15, 25, 30
18, 15, 26, 99
18, 16, 7, 366
18, 16, 8, 143
18, 16, 9, 595
18, 16, 10, 796
18, 16, 11, 754
18, 16, 12, 56
18, 16, 13, 5
18, 16, 14, 65
18, 16, 15, 602
18, 16, 16, 619
18, 16, 17, 69
18, 16, 18, 192
18, 16, 19, 681
18, 16, 20, 829
18, 16, 21, 936
18, 16, 22, 528
18, 16, 23, 147
18, 16, 24, 470
18, 16, 25, 5
18, 16, 26, 92
18, 17, 5, 183
18, 17, 6, 4
18, 17, 7, 604
18, 17, 16, 16
18, 17, 17, 14
18, 17, 18, 5
18, 17, 20, 73
18, 17, 21, 21
18, 17, 24, 560
18, 17, 25, 101
18, 17, 26, 259
18, 18, 5, 343
18, 18, 6, 547
18, 18, 7, 112
18, 18, 24, 19
18, 18, 25, 617
18, 18, 26, 391
18, 19, 5, 413
18, 19, 6, 375
18, 19, 7, 4
18, 19, 25, 178
18, 19, 26, 545
19, 11, 8, 113
19, 11, 22, 10
19, 11, 23, 124
19, 12, 7, 12
19, 12, 8, 160
19, 12, 22, 34
19, 12, 23, 221
19, 12, 24, 5
19, 13, 7, 5
19, 13, 8, 141
19, 13, 23, 101
19, 13, 24, 7
19, 13, 26, 4
19, 14, 8, 144
19, 14, 22, 6
19, 14, 23, 72
19, 14, 24, 14
19, 14, 25, 5
19, 15, 8, 83
19, 15, 9, 7
19, 15, 12, 67
19, 15, 13, 44
19, 15, 14, 63
19, 15, 15, 57
19, 15, 16, 112
19, 15, 18, 31
19, 15, 19, 65
19, 15, 20, 47
19, 15, 21, 54
19, 16, 5, 4
19, 16, 7, 5
19, 16, 8, 579
19, 16, 9, 460
19, 16, 10, 781
19, 16, 11, 783
19, 16, 12, 703
19, 16, 13, 140
19, 16, 14, 371
19, 16, 15, 797
19, 16, 16, 485
19, 16, 18, 153
19, 16, 19, 666
19, 16, 20, 747
19, 16, 21, 640
19, 16, 22, 599
19, 16, 23, 610
19, 16, 24, 70
19, 16, 27, 5
19, 17, 5, 178
19, 17, 7, 328
19, 17, 8, 337
19, 17, 12, 10
19, 17, 15, 14
19, 17, 20, 9
19, 17, 22, 11
19, 17, 23, 161
19, 17, 24, 589
19, 17, 25, 9
19, 17, 26, 182
19, 17, 27, 29
19, 18, 5, 358
19, 18, 6, 614
19, 18, 7, 350
19, 18, 24, 197
19, 18, 25, 746
19, 18, 26, 370
19, 18, 27, 29
19, 19, 5, 543
19, 19, 6, 276
19, 19, 23, 4
19, 19, 25, 86
19, 19, 26, 656
19, 20, 7, 5
20, 11, 8, 55
20, 11, 9, 84
20, 11, 22, 70
20, 11, 23, 56
20, 12, 8, 108
20, 12, 9, 130
20, 12, 21, 18
20, 12, 22, 111
20, 12, 23, 114
20, 13, 7, 8
20, 13, 8, 75
20, 13, 9, 83
20, 13, 22, 75
20, 13, 23, 75
20, 14, 8, 47
20, 14, 9, 25
20, 14, 23, 19
20, 14, 25, 8
20, 15, 9, 201
20, 15, 10, 8
20, 15, 13, 26
20, 15, 16, 33
20, 15, 17, 69
20, 15, 18, 42
20, 15, 20, 106
20, 15, 21, 43
20, 15, 22, 129
20, 16, 8, 176
20, 16, 9, 378
20, 16, 10, 410
20, 16, 11, 790
20, 16, 12, 846
20, 16, 13, 788
20, 16, 14, 847
20, 16, 15, 685
20, 16, 16, 840
20, 16, 17, 585
20, 16, 18, 799
20, 16, 19, 809
20, 16, 20, 637
20, 16, 21, 62
20, 16, 22, 488
20, 16, 23, 309
20, 17, 4, 4
20, 17, 5, 174
20, 17, 7, 12
20, 17, 8, 620
20, 17, 9, 110
20, 17, 12, 7
20, 17, 14, 16
20, 17, 15, 96
20, 17, 18, 6
20, 17, 22, 26
20, 17, 23, 717
20, 17, 24, 118
20, 17, 25, 17
20, 17, 26, 15
20, 17, 27, 185
20, 18, 4, 4
20, 18, 5, 352
20, 18, 6, 639
20, 18, 7, 593
20, 18, 8, 184
20, 18, 23, 49
20, 18, 24, 548
20, 18, 25, 629
20, 18, 26, 114
20, 18, 27, 355
20, 19, 5, 646
20, 19, 6, 193
20, 19, 25, 17
20, 19, 26, 656
20, 19, 27, 80
21, 11, 9, 84
21, 11, 10, 87
21, 11, 20, 9
21, 11, 21, 64
21, 11, 22, 69
21, 12, 9, 150
21, 12, 10, 159
21, 12, 20, 21
21, 12, 21, 152
21, 12, 22, 152
21, 13, 9, 102
21, 13, 10, 54
21, 13, 19, 8
21, 13, 20, 111
21, 13, 21, 104
21, 13, 22, 106
21, 13, 23, 8
21, 14, 9, 10
21, 14, 10, 14
21, 14, 20, 15
21, 14, 21, 48
21, 14, 22, 16
21, 15, 9, 75
21, 15, 10, 98
21, 15, 11, 33
21, 15, 17, 18
21, 15, 18, 85
21, 15, 19, 15
21, 15, 20, 42
21, 15, 21, 299
21, 15, 22, 175
21, 16, 9, 315
21, 16, 10, 492
21, 16, 11, 465
21, 16, 12, 576
21, 16, 13, 647
21, 16, 14, 729
21, 16, 15, 816
21, 16, 16, 738
21, 16, 17, 594
21, 16, 18, 432
21, 16, 19, 643
21, 16, 20, 462
21, 16, 21, 300
21, 16, 22, 447
21, 17, 4, 5
21, 17, 5, 182
21, 17, 8, 73
21, 17, 9, 671
21, 17, 10, 106
21, 17, 13, 33
21, 17, 18, 6
21, 17, 19, 4
21, 17, 21, 22
21, 17, 22, 651
21, 17, 23, 248
21, 17, 24, 11
21, 17, 25, 6
21, 17, 27, 202
21, 18, 4, 7
21, 18, 5, 376
21, 18, 6, 570
21, 18, 7, 538
21, 18, 8, 592
21, 18, 9, 114
21, 18, 12, 5
21, 18, 22, 36
21, 18, 23, 444
21, 18, 24, 579
21, 18, 25, 680
21, 18, 26, 48
21, 18, 27, 386
21, 19, 5, 758
21, 19, 6, 398
21, 19, 7, 5
21, 19, 24, 24
21, 19, 25, 260
21, 19, 26, 790
21, 19, 27, 169
21, 20, 6, 5
22, 11, 10, 61
22, 11, 11, 119
22, 11, 12, 10
22, 11, 19, 19
22, 11, 20, 106
22, 11, 21, 53
22, 12, 10, 163
22, 12, 11, 262
22, 12, 12, 20
22, 12, 19, 39
22, 12, 20, 254
22, 12, 21, 87
22, 12, 22, 20
22, 13, 10, 70
22, 13, 11, 222
22, 13, 12, 5
22, 13, 16, 10
22, 13, 19, 38
22, 13, 20, 171
22, 13, 21, 79
22, 13, 22, 23
22, 14, 10, 39
22, 14, 11, 106
22, 14, 19, 24
22, 14, 20, 150
22, 14, 21, 67
22, 15, 11, 154
22, 15, 12, 126
22, 15, 13, 20
22, 15, 15, 7
22, 15, 17, 93
22, 15, 18, 4
22, 15, 19, 160
22, 15, 20, 30
22, 16, 10, 167
22, 16, 11, 490
22, 16, 12, 152
22, 16, 13, 527
22, 16, 14, 645
22, 16, 15, 512
22, 16, 16, 565
22, 16, 17, 487
22, 16, 19, 344
22, 16, 20, 585
22, 16, 21, 307
22, 17, 4, 131
22, 17, 5, 68
22, 17, 9, 86
22, 17, 10, 662
22, 17, 11, 321
22, 17, 13, 14
22, 17, 14, 8
22, 17, 20, 206
22, 17, 21, 668
22, 17, 22, 245
22, 17, 23, 32
22, 17, 27, 199
22, 18, 4, 221
22, 18, 5, 136
22, 18, 6, 12
22, 18, 7, 399
22, 18, 8, 628
22, 18, 9, 552
22, 18, 10, 163
22, 18, 21, 66
22, 18, 22, 460
22, 18, 23, 577
22, 18, 24, 489
22, 18, 25, 40
22, 18, 26, 8
22, 18, 27, 395
22, 19, 4, 47
22, 19, 5, 800
22, 19, 6, 800
22, 19, 7, 642
22, 19, 8, 65
22, 19, 23, 15
22, 19, 24, 567
22, 19, 25, 827
22, 19, 26, 791
22, 19, 27, 306
22, 20, 5, 4
22, 20, 25, 19
22, 20, 26, 12
23, 11, 12, 61
23, 11, 13, 19
23, 11, 18, 44
23, 11, 19, 78
23, 12, 12, 166
23, 12, 13, 48
23, 12, 15, 17
23, 12, 18, 117
23, 12, 19, 229
23, 13, 11, 15
23, 13, 12, 179
23, 13, 13, 45
23, 13, 14, 135
23, 13, 15, 127
23, 13, 16, 244
23, 13, 17, 27
23, 13, 18, 94
23, 13, 19, 230
23, 13, 20, 6
23, 13, 22, 5
23, 13, 24, 15
23, 14, 11, 13
23, 14, 12, 124
23, 14, 13, 36
23, 14, 14, 155
23, 14, 15, 53
23, 14, 16, 154
23, 14, 17, 34
23, 14, 18, 51
23, 14, 19, 171
23, 14, 20, 7
23, 14, 21, 17
23, 14, 22, 20
23, 15, 11, 9
23, 15, 12, 110
23, 15, 14, 213
23, 15, 15, 125
23, 15, 16, 267
23, 15, 17, 89
23, 15, 18, 259
23, 15, 19, 238
23, 15, 20, 19
23, 15, 21, 7
23, 16, 4, 9
23, 16, 5, 8
23, 16, 11, 8
23, 16, 12, 408
23, 16, 13, 499
23, 16, 14, 476
23, 16, 15, 82
23, 16, 16, 255
23, 16, 17, 649
23, 16, 18, 430
23, 16, 19, 426
23, 16, 20, 28
23, 17, 4, 215
23, 17, 5, 15
23, 17, 10, 23
23, 17, 11, 369
23, 17, 12, 615
23, 17, 13, 441
23, 17, 14, 55
23, 17, 16, 17
23, 17, 17, 142
23, 17, 18, 388
23, 17, 19, 600
23, 17, 20, 477
23, 17, 21, 70
23, 17, 22, 18
23, 17, 23, 10
23, 17, 27, 212
23, 18, 4, 372
23, 18, 6, 21
23, 18, 7, 11
23, 18, 8, 578
23, 18, 9, 464
23, 18, 10, 571
23, 18, 11, 305
23, 18, 12, 79
23, 18, 17, 4
23, 18, 19, 41
23, 18, 20, 229
23, 18, 21, 468
23, 18, 22, 476
23, 18, 23, 655
23, 18, 25, 56
23, 18, 26, 31
23, 18, 27, 346
23, 19, 4, 205
23, 19, 5, 827
23, 19, 6, 581
23, 19, 7, 943
23, 19, 8, 327
23, 19, 23, 178
23, 19, 24, 702
23, 19, 25, 422
23, 19, 26, 699
23, 19, 27, 463
23, 20, 25, 10
23, 20, 26, 15
23, 20, 27, 6
24, 11, 12, 22
24, 11, 18, 27
24, 12, 12, 59
24, 12, 13, 11
24, 12, 15, 48
24, 12, 16, 20
24, 12, 18, 85
24, 13, 12, 64
24, 13, 13, 9
24, 13, 14, 253
24, 13, 15, 200
24, 13, 16, 261
24, 13, 17, 110
24, 13, 18, 93
24, 13, 24, 16
24, 14, 12, 82
24, 14, 14, 148
24, 14, 17, 113
24, 14, 18, 117
24, 15, 12, 82
24, 15, 14, 206
24, 15, 16, 9
24, 15, 17, 178
24, 15, 18, 109
24, 15, 20, 5
24, 16, 5, 7
24, 16, 12, 35
